timestamp,open,high,low,close,volume,rsi,ema9,ema21,macd,adx,atr,avg_vol,vwap
2025-10-28 12:05:00+05:30,25845.25,25849.8,25827.0,25836.1,0.0,31.612162400963015,25859.9923150684,25876.718189143754,0.6103153305389313,31.98638251448774,23.88909734409947,0.0,
2025-10-28 12:10:00+05:30,25836.0,25850.35,25826.15,25843.65,0.0,35.2848335631836,25856.72385205472,25873.711990130687,0.35565441010513155,32.156536939461795,23.911304676663583,0.0,
2025-10-28 12:15:00+05:30,25843.95,25855.15,25829.65,25851.75,0.0,39.065670609568045,25855.72908164378,25871.71544557335,0.8785370830711372,31.99121512123913,24.024782914044756,0.0,
2025-10-28 12:20:00+05:30,25852.2,25869.75,25849.15,25868.35,0.0,46.02521147425401,25858.253265315027,25871.409495975775,2.401806421846505,30.91599940976221,23.780155563041458,0.0,
2025-10-28 12:25:00+05:30,25868.05,25875.55,25863.25,25863.25,0.0,44.349296207968514,25859.252612252025,25870.66772361434,3.0819289387082236,29.57693470566622,22.96014445139559,0.0,
2025-10-28 12:30:00+05:30,25862.6,25876.2,25854.25,25873.95,0.0,48.57976599779299,25862.19208980162,25870.96611237667,4.199224964733759,28.73379906404089,22.887991276295956,0.0,
2025-10-28 12:35:00+05:30,25872.8,25905.6,25872.25,25899.7,0.0,57.04289696353649,25869.693671841298,25873.57828397879,6.4828473302623255,26.95397185654392,23.635277613703284,0.0,
2025-10-28 12:40:00+05:30,25899.3,25931.7,25898.55,25929.0,0.0,64.25258848429937,25881.55493747304,25878.6166217989,9.589566178130937,26.32577395034814,24.314900641296013,0.0,
2025-10-28 12:45:00+05:30,25930.15,25941.9,25912.55,25917.05,0.0,59.84127894853858,25888.653949978434,25882.110565271727,10.39499142591843,26.087661532146814,24.67455059548931,0.0,
2025-10-28 12:50:00+05:30,25919.95,25945.65,25911.95,25940.95,0.0,65.01469335592455,25899.11315998275,25887.45960479248,11.97995966596146,25.99222724342631,25.31922555295441,0.0,
2025-10-28 12:55:00+05:30,25939.65,25947.2,25923.65,25935.45,0.0,63.00324096563318,25906.380527986203,25891.82236799316,12.066899629496117,25.957720666401674,25.1928522991719,0.0,
2025-10-28 13:00:00+05:30,25934.75,25949.05,25919.15,25919.15,0.0,57.34118092643022,25908.934422388964,25894.306698175602,10.493613280033525,25.652108105262077,25.52907713494518,0.0,
2025-10-28 13:05:00+05:30,25919.1,25944.2,25910.7,25940.85,0.0,62.210214996591354,25915.31753791117,25898.537907432365,10.36335766944795,24.863159518250306,26.09842876816338,0.0,
2025-10-28 13:10:00+05:30,25939.9,25941.6,25924.05,25926.35,0.0,57.48841817510295,25917.52403032894,25901.06627948397,8.810574365564104,24.130564401739374,25.487826713294513,0.0,
2025-10-28 13:15:00+05:30,25926.05,25938.6,25902.25,25926.8,0.0,57.595985844458326,25919.379224263153,25903.40570862179,7.381570722001842,22.576336992555664,26.263696233773373,0.0,
2025-10-28 13:20:00+05:30,25927.2,25939.9,25920.8,25939.5,0.0,60.62415590503177,25923.403379410527,25906.68700783799,6.870002792781385,21.064214408454433,25.75200364564686,0.0,
2025-10-28 13:25:00+05:30,25939.85,25956.0,25934.9,25943.05,0.0,61.45281382838198,25927.332703528424,25909.992734398173,6.360693281848745,20.26792755666849,25.41971767095769,0.0,
2025-10-28 13:30:00+05:30,25940.0,25953.85,25937.95,25939.15,0.0,59.95992513201638,25929.696162822744,25912.64339490743,5.389559247837591,19.52851833715297,24.7397378373177,0.0,
2025-10-28 13:35:00+05:30,25938.8,25939.75,25924.2,25930.85,0.0,56.797549714090266,25929.926930258196,25914.298540824933,3.886789384057268,18.207154597065536,24.083327991794956,0.0,
2025-10-28 13:40:00+05:30,25930.15,25930.65,25879.6,25879.6,0.0,42.050026760641785,25919.861544206557,25911.144128022668,-0.6202492790505616,18.8046208842545,26.023804563809602,0.0,
2025-10-28 13:45:00+05:30,25878.95,25901.7,25869.5,25882.0,0.0,42.799049123332104,25912.28923536525,25908.49466183879,-3.3488076715815787,19.669975145455652,26.464961380680396,0.0,
2025-10-28 13:50:00+05:30,25882.15,25889.7,25867.25,25873.85,0.0,40.867309272337394,25904.6013882922,25905.345147126172,-5.485257288936859,20.542631824651895,26.178178424917565,0.0,
2025-10-28 13:55:00+05:30,25873.4,25888.25,25858.75,25882.35,0.0,43.720374608677226,25900.151110633764,25903.254679205613,-6.063522264327283,21.615250232663104,26.41545139456631,0.0,
2025-10-28 14:00:00+05:30,25882.5,25900.25,25857.8,25857.9,0.0,38.03553488131074,25891.700888507014,25899.131526550555,-7.723805716667636,21.877715109296922,27.560776294954483,0.0,
2025-10-28 14:05:00+05:30,25857.95,25868.65,25845.45,25862.65,0.0,39.67657710933662,25885.890710805616,25895.815024136868,-8.094162687047215,22.534793092271602,27.249292273886358,0.0,
2025-10-28 14:10:00+05:30,25861.6,25876.2,25841.55,25873.7,0.0,43.429911526412326,25883.452568644494,25893.80456739715,-7.216104488097368,22.690641747577526,27.77791425432315,0.0,
2025-10-28 14:15:00+05:30,25872.65,25876.95,25845.25,25852.55,0.0,38.49309594607118,25877.2720549156,25890.05415217923,-7.640074921677032,22.78935523819472,28.058063236157263,0.0,
2025-10-28 14:20:00+05:30,25852.15,25860.75,25842.35,25851.6,0.0,38.28259346073134,25872.13764393248,25886.558320162934,-7.5513763616383285,22.995185292234776,27.36820157643185,0.0,
2025-10-28 14:25:00+05:30,25850.95,25854.6,25810.05,25833.5,0.0,34.42043256443196,25864.410115145987,25881.734836511758,-8.223258353791728,24.256634389663486,28.595472892400952,0.0,
2025-10-28 14:30:00+05:30,25832.95,25845.8,25819.25,25830.95,0.0,33.90151966575421,25857.71809211679,25877.118033192506,-8.325529195359655,25.427979980133,28.449367685800834,0.0,
2025-10-28 14:35:00+05:30,25830.0,25846.8,25818.5,25833.15,0.0,34.81457236565103,25852.804473693435,25873.120939265915,-7.7433081281768,26.44345642533051,28.438698565386435,0.0,
2025-10-28 14:40:00+05:30,25832.8,25846.75,25825.7,25826.75,0.0,33.370435925467234,25847.59357895475,25868.90539933265,-7.293765127122462,27.3863988387282,27.910934382144493,0.0,
2025-10-28 14:45:00+05:30,25825.05,25856.0,25817.75,25817.75,0.0,31.398027939921747,25841.6248631638,25864.254908484225,-7.100249914285261,27.548032343554844,28.64943906913417,0.0,
2025-10-28 14:50:00+05:30,25817.65,25848.75,25814.6,25834.25,0.0,38.56708612971345,25840.149890531044,25861.527189531116,-5.4338190131123625,27.82665401257952,29.042336278481834,0.0,
2025-10-28 14:55:00+05:30,25833.6,25868.65,25832.65,25850.6,0.0,44.73060477064885,25842.239912424837,25860.53380866465,-2.9287380319811565,26.69364400639527,29.539312258590275,0.0,
2025-10-28 15:00:00+05:30,25852.7,25921.15,25852.7,25920.15,0.0,62.13419511528459,25857.82192993987,25865.95346242241,3.3724469889267645,26.302278044987627,32.468647097262604,0.0,
2025-10-28 15:05:00+05:30,25917.05,25940.85,25908.15,25918.85,0.0,61.74283943747802,25870.0275439519,25870.762238565825,7.19346997785552,26.540694376567583,32.48517230460078,0.0,
2025-10-28 15:10:00+05:30,25916.7,25948.75,25912.05,25943.0,0.0,66.02408894868205,25884.62203516152,25877.329307787113,10.867435285834443,26.9839456663217,32.78623142570078,0.0,
2025-10-28 15:15:00+05:30,25941.85,25966.55,25941.75,25962.2,0.0,68.99480441865833,25900.137628129218,25885.04482526101,13.915965836819792,27.860332660494688,32.215786323864954,0.0,
2025-10-28 15:20:00+05:30,25959.65,25966.7,25944.9,25950.6,0.0,65.2810067917184,25910.230102503374,25891.00438660092,14.415375643230025,28.677927235102647,31.471801586445974,0.0,
2025-10-28 15:25:00+05:30,25948.4,25968.15,25940.55,25965.4,0.0,67.67195258704821,25921.2640820027,25897.767624182652,14.942796832094862,29.17176163887674,31.195244330271414,0.0,
2025-10-29 09:15:00+05:30,25982.0,26022.85,25966.0,25979.75,0.0,69.84065229431499,25932.961265602164,25905.220567438777,15.397351117250711,30.850960448632893,33.07058402096611,0.0,
2025-10-29 09:20:00+05:30,25980.55,25992.5,25968.4,25988.55,0.0,71.1201241094484,25944.079012481732,25912.79597039889,15.393123640136722,32.4102164862636,32.429828019468424,0.0,
2025-10-29 09:25:00+05:30,25990.3,26016.85,25988.15,26010.0,0.0,74.01398572685906,25957.263209985387,25921.63270036263,15.873771658656153,34.26530188950206,32.16341173236333,0.0,
2025-10-29 09:30:00+05:30,26010.75,26025.05,25996.3,25996.35,0.0,69.2579807479421,25965.080567988312,25928.425182147843,14.356954344331143,36.11232914509722,31.919596608623092,0.0,
2025-10-29 09:35:00+05:30,25996.9,25996.9,25963.2,25965.2,0.0,59.81237829554889,25965.104454390654,25931.76834740713,10.518147006885009,36.066487629491654,32.04676827943578,0.0,
2025-10-29 09:40:00+05:30,25965.7,25975.25,25960.3,25972.3,0.0,61.11415460556789,25966.543563512525,25935.453043097394,7.842250587712186,35.88536474694261,30.825570545190423,0.0,
2025-10-29 09:45:00+05:30,25970.55,25995.5,25965.0,25968.15,0.0,59.892934124460744,25966.864850810023,25938.425493724902,5.299696321429451,36.17870851714433,30.80231550624825,0.0,
2025-10-29 09:50:00+05:30,25967.45,25988.75,25966.0,25988.2,0.0,63.67011086671084,25971.13188064802,25942.95044884082,4.506311613773413,36.45109916090307,30.227150112944802,0.0,
2025-10-29 09:55:00+05:30,25988.4,25995.6,25979.25,25983.7,0.0,62.253045645698315,25973.64550451842,25946.654953491652,3.273868593374136,36.86149211881127,29.235925104877214,0.0,
2025-10-29 10:00:00+05:30,25983.6,26004.95,25983.6,25995.55,0.0,64.49406548316512,25978.02640361474,25951.099957719685,2.866796022826396,37.454104026702915,28.672644740243282,0.0,
2025-10-29 10:05:00+05:30,25996.0,25999.2,25986.1,25998.65,0.0,65.07816767324067,25982.15112289179,25955.42268883608,2.4334505105301005,38.0043865126023,27.560312973083203,0.0,
2025-10-29 10:10:00+05:30,25997.8,26016.25,25994.3,25997.7,0.0,64.72675427835975,25985.260898313434,25959.26608076007,1.7423464507543294,38.898312775449895,27.15957633214874,0.0,
2025-10-29 10:15:00+05:30,25998.2,26003.95,25987.65,25987.95,0.0,61.08125797954974,25985.79871865075,25961.87370978188,0.36034654223958995,39.30432782962565,26.38389230842378,0.0,
2025-10-29 10:20:00+05:30,25988.75,26018.45,25988.75,26012.0,0.0,66.14620939462031,25991.0389749206,25966.430645256256,0.773968953841031,40.01688148964801,26.677900000679223,0.0,
2025-10-29 10:25:00+05:30,26012.3,26042.5,26011.45,26040.4,0.0,70.95347972298931,26000.911179936484,25973.15513205114,2.5672126842123077,41.1549443929844,26.99019285777351,0.0,
2025-10-29 10:30:00+05:30,26040.9,26064.55,26038.35,26061.25,0.0,73.88536883062389,26012.978943949187,25981.163756410126,4.64349697111863,42.57330052301602,26.93375051078974,0.0,
2025-10-29 10:35:00+05:30,26060.75,26062.3,26043.3,26043.75,0.0,67.70791457304995,26019.13315515935,25986.853414918296,4.330352465947776,43.890345500902534,26.36705404573333,0.0,
2025-10-29 10:40:00+05:30,26043.65,26050.45,26040.75,26046.15,0.0,68.1018046879995,26024.53652412748,25992.244013562085,3.7960775980042314,44.93874305821511,25.17655018532386,0.0,
2025-10-29 10:45:00+05:30,26045.8,26050.6,26034.75,26036.3,0.0,64.61808848825949,26026.889219301986,25996.249103238257,2.360791663622976,45.492748730125186,24.510368029229195,0.0,
2025-10-29 10:50:00+05:30,26035.05,26040.5,26022.0,26024.9,0.0,60.745079069328426,26026.49137544159,25998.853730216597,0.3317114080084913,45.15495184201251,24.081056027141393,0.0,
2025-10-29 10:55:00+05:30,26023.6,26047.6,26022.55,26041.4,0.0,64.09908439259154,26029.473100353272,26002.72157292418,-0.1834231014397787,45.030677301695455,24.150266310916955,0.0,
2025-10-29 11:00:00+05:30,26040.3,26046.95,26031.6,26032.9,0.0,61.19821573478391,26030.158480282622,26005.46506629471,-1.3176650820793085,44.915279514258195,23.52167586013733,0.0,
2025-10-29 11:05:00+05:30,26032.7,26038.1,26030.35,26035.5,0.0,61.76817054798468,26031.2267842261,26008.19551481337,-2.0691134990488464,44.71534702696664,22.395127584413235,0.0,
2025-10-29 11:10:00+05:30,26035.7,26045.35,26017.7,26022.45,0.0,57.22463813102832,26029.471427380882,26009.491377103062,-3.53527266907367,43.61773725449954,22.770475614097847,0.0,
2025-10-29 11:15:00+05:30,26022.3,26028.8,26007.9,26014.95,0.0,54.73284298907247,26026.56714190471,26009.98761554824,-5.010294570745607,41.9543216579663,22.636870213090702,0.0,
2025-10-29 11:20:00+05:30,26014.85,26039.65,26011.1,26035.55,0.0,59.898025550029814,26028.36371352377,26012.311468680222,-4.608852547388057,40.846502790835565,23.05923662644157,0.0,
2025-10-29 11:25:00+05:30,26035.5,26049.0,26034.6,26040.7,0.0,61.09325703352237,26030.830970819017,26014.89224425475,-4.027801941939259,40.16716778398922,22.44071972455299,0.0,
2025-10-29 11:30:00+05:30,26040.35,26043.95,26032.0,26037.2,0.0,59.78902977423401,26032.104776655215,26016.92022204977,-3.907478406365385,39.35320150638413,21.691382601370687,0.0,
2025-10-29 11:35:00+05:30,26036.85,26042.5,26028.5,26041.5,0.0,60.89359899646401,26033.98382132417,26019.15474731797,-3.5755535195133277,38.34420448492459,21.14199812984421,0.0,
2025-10-29 11:40:00+05:30,26040.2,26053.95,26035.25,26049.6,0.0,62.95777487784921,26037.107057059337,26021.92249756179,-2.8777445238929857,37.87941153601805,20.967569691998246,0.0,
2025-10-29 11:45:00+05:30,26049.55,26052.65,26036.3,26038.85,0.0,58.54136073760282,26037.45564564747,26023.46136141981,-3.1835907589593617,37.447818083461975,20.6377432854271,0.0,
2025-10-29 11:50:00+05:30,26038.7,26041.1,26033.1,26034.45,0.0,56.78551292861518,26036.85451651798,26024.460328563462,-3.6899774710036866,36.78474949731141,19.73504733646802,0.0,
2025-10-29 11:55:00+05:30,26034.85,26035.6,26024.45,26034.2,0.0,56.68148802654844,26036.323613214383,26025.34575323951,-4.022259930786117,35.482408477144226,19.12182966957729,0.0,
2025-10-29 12:00:00+05:30,26034.8,26046.1,26025.55,26045.6,0.0,60.256786235041666,26038.178890571508,26027.187048399555,-3.4753550951171412,34.79257729266833,19.223841836036,0.0,
2025-10-29 12:05:00+05:30,26046.8,26061.4,26043.35,26057.65,0.0,63.6700540967375,26042.073112457205,26029.95640763596,-2.3566598318196057,34.803178789786436,19.139995990605065,0.0,
2025-10-29 12:10:00+05:30,26057.7,26063.65,26052.75,26054.75,0.0,62.283689828265274,26044.608489965765,26032.210370578145,-1.886924029777795,34.90174669690843,18.551424848419092,0.0,
2025-10-29 12:15:00+05:30,26055.2,26062.7,26053.15,26058.8,0.0,63.47965549435584,26047.446791972616,26034.627609616495,-1.40073432747932,34.993274039236,17.90846593067482,0.0,
2025-10-29 12:20:00+05:30,26059.6,26061.1,26049.55,26049.75,0.0,58.97910218838439,26047.907433578093,26036.002372378633,-1.7625373459890454,34.74543199280037,17.454289792769423,0.0,
2025-10-29 12:25:00+05:30,26049.95,26069.5,26048.95,26065.3,0.0,63.73648156139564,26051.385946862476,26038.665793071483,-1.0629477524230637,34.9025356208584,17.6754119504287,0.0,
2025-10-29 12:30:00+05:30,26065.95,26076.35,26056.0,26056.95,0.0,59.73058131216112,26052.498757489982,26040.327993701347,-1.2575909670118754,35.341213688814754,17.866453953969405,0.0,
2025-10-29 12:35:00+05:30,26056.85,26067.55,26056.85,26064.0,0.0,61.90748406250362,26054.799005991987,26042.47999427395,-1.0168601356502194,35.74855760905994,17.354564385828784,0.0,
2025-10-29 12:40:00+05:30,26064.2,26076.55,26061.65,26073.0,0.0,64.54265028081957,26058.43920479359,26045.254540249043,-0.3891027204701807,36.5063590811609,17.17923835826943,0.0,
2025-10-29 12:45:00+05:30,26073.05,26084.1,26072.1,26080.4,0.0,66.58923030513404,26062.831363834877,26048.449582044585,0.3471059601694009,37.49853092273354,16.809292761250184,0.0,
2025-10-29 12:50:00+05:30,26082.05,26082.05,26068.6,26071.7,0.0,62.05433950559801,26064.605091067904,26050.563256404166,0.0844410052236384,38.03064829687345,16.569343278303794,0.0,
2025-10-29 12:55:00+05:30,26071.85,26075.85,26067.95,26073.85,0.0,62.729843537155354,26066.454072854325,26052.680233094696,-0.09830006784142142,38.450279800686495,15.95010447271051,0.0,
2025-10-29 13:00:00+05:30,26073.9,26077.45,26058.5,26058.7,0.0,55.264179967872835,26064.903258283462,26053.22748463154,-1.3251883494251615,37.79943526360296,16.164382724659813,0.0,
2025-10-29 13:05:00+05:30,26059.4,26079.25,26056.95,26077.2,0.0,61.31820977771744,26067.362606626775,26055.406804210492,-0.9917276019858043,37.29775083689555,16.602641101469775,0.0,
2025-10-29 13:10:00+05:30,26077.65,26084.7,26073.05,26080.25,0.0,62.225815129850716,26069.94008530142,26057.665276554995,-0.6814734337078718,37.13946871051993,16.248881022793466,0.0,
2025-10-29 13:15:00+05:30,26080.0,26086.15,26076.6,26082.65,0.0,62.962244713514096,26072.482068241137,26059.936615049995,-0.4419570015148526,37.07368828166589,15.77038952116557,0.0,
2025-10-29 13:20:00+05:30,26082.2,26085.15,26072.95,26079.35,0.0,61.195621801842684,26073.85565459291,26061.701468227267,-0.6220868333931122,36.57167396163727,15.515361698225222,0.0,
2025-10-29 13:25:00+05:30,26080.85,26082.25,26066.15,26067.15,0.0,55.04636187832348,26072.51452367433,26062.196789297515,-1.6223594565046948,35.33134385416124,15.557121576923317,0.0,
2025-10-29 13:30:00+05:30,26068.0,26091.7,26064.3,26089.7,0.0,62.53926606871204,26075.951618939464,26064.697081179558,-0.8628842455446026,34.819601626788916,16.40304146428604,0.0,
2025-10-29 13:35:00+05:30,26090.2,26096.1,26083.55,26094.65,0.0,63.95937287736292,26079.691295151573,26067.4200737996,-0.16147032515219628,34.61470178147937,16.127824216836988,0.0,
2025-10-29 13:40:00+05:30,26095.4,26097.85,26070.4,26072.0,0.0,53.89198895814678,26078.15303612126,26067.83643072691,-1.2942168714286613,33.05810200150625,16.936551058491283,0.0,
2025-10-29 13:45:00+05:30,26072.65,26080.25,26065.5,26069.95,0.0,53.07766985920447,26076.51242889701,26068.028573388103,-2.199605562197169,31.169653310253263,16.78036884002762,0.0,
2025-10-29 13:50:00+05:30,26069.55,26076.6,26069.55,26076.35,0.0,55.346175513094416,26076.47994311761,26068.785066716457,-2.370756177264088,29.416093811232635,16.08534249431131,0.0,
2025-10-29 13:55:00+05:30,26076.75,26079.0,26058.4,26060.4,0.0,48.989517410052045,26073.26395449409,26068.022787924052,-3.493649946429393,27.807020420600075,16.407818030431827,0.0,
2025-10-29 14:00:00+05:30,26061.4,26061.4,26041.2,26046.0,0.0,44.068488868424346,26067.811163595274,26066.020716294595,-5.047333825538312,27.46934807217617,16.67868817111532,0.0,
2025-10-29 14:05:00+05:30,26046.15,26052.45,26038.9,26042.05,0.0,42.798498172938565,26062.65893087622,26063.841560267814,-6.1111834418308675,27.290015149507322,16.45521044460703,0.0,
2025-10-29 14:10:00+05:30,26043.05,26055.75,26042.95,26052.85,0.0,47.27273500393253,26060.69714470098,26062.842327516195,-5.857006512504592,26.798837019012275,16.25840969856372,0.0,
2025-10-29 14:15:00+05:30,26053.15,26082.4,26051.85,26081.3,0.0,56.848087747159525,26064.817715760786,26064.520297741994,-3.650309384470571,25.493480937704394,17.279237577237947,0.0,
2025-10-29 14:20:00+05:30,26081.75,26081.9,26047.3,26050.35,0.0,46.875108997947095,26061.92417260863,26063.232088856355,-4.117938569634314,23.953343237681196,18.516434893149675,0.0,
2025-10-29 14:25:00+05:30,26051.2,26060.95,26048.9,26059.85,0.0,49.78698557171671,26061.509338086908,26062.924626233053,-3.6464596665931444,22.523215373373944,18.054546686496074,0.0,
2025-10-29 14:30:00+05:30,26060.65,26065.8,26054.7,26055.5,0.0,48.47672251746869,26060.307470469525,26062.249660211866,-3.4866453352845266,21.53636382280735,17.557793351746252,0.0,
2025-10-29 14:35:00+05:30,26056.45,26060.3,26047.7,26059.5,0.0,49.78538666299393,26060.14597637562,26061.999691101697,-2.989729788043978,20.063062533503512,17.203665255192842,0.0,
2025-10-29 14:40:00+05:30,26059.95,26063.1,26048.5,26055.75,0.0,48.54062544158393,26059.2667811005,26061.431537365177,-2.7953475591396493,18.90712968107908,17.017689165536105,0.0,
2025-10-29 14:45:00+05:30,26056.95,26057.5,26021.6,26022.1,0.0,39.09476969532599,26051.833424880402,26057.85594305925,-4.702554176379129,19.035736659477273,18.366425653712202,0.0,
2025-10-29 14:50:00+05:30,26022.5,26048.65,26015.3,26038.65,0.0,44.78572206731027,26049.196739904324,26056.109948235684,-4.612652249616399,19.474222340584237,19.43668096416149,0.0,
2025-10-29 14:55:00+05:30,26039.8,26047.9,26035.1,26045.9,0.0,47.11688218723817,26048.537391923463,26055.18177112335,-3.858705291434566,19.881387615897847,18.962632323864447,0.0,
2025-10-29 15:00:00+05:30,26046.95,26046.95,26037.9,26040.5,0.0,45.57349984840771,26046.92991353877,26053.847064657588,-3.5265695950315306,20.259469657260485,18.254587157874077,0.0,
2025-10-29 15:05:00+05:30,26041.25,26046.9,26038.8,26039.3,0.0,45.21902101570276,26045.403930831017,26052.52460423417,-3.200156174211928,20.61054583852579,17.52925950374037,0.0,
2025-10-29 15:10:00+05:30,26039.05,26045.5,26036.95,26043.55,0.0,46.7973712668694,26045.033144664812,26051.708731121973,-2.539340424707315,21.052879912893754,16.88788382490172,0.0,
2025-10-29 15:15:00+05:30,26044.8,26055.45,26042.8,26054.3,0.0,50.66903328743668,26046.88651573185,26051.944301019976,-1.2829663422681468,20.44956805903859,16.585177837408846,0.0,
2025-10-29 15:20:00+05:30,26054.9,26070.7,26050.8,26065.95,0.0,54.53078172244161,26050.69921258548,26053.217546381795,0.341190997158213,19.342950101854694,16.821950849022603,0.0,
2025-10-29 15:25:00+05:30,26067.65,26075.5,26062.6,26068.3,0.0,55.29108197232833,26054.219370068386,26054.588678528904,1.5164448285882415,18.65627079998827,16.54181150266395,0.0,
2025-10-30 09:15:00+05:30,25984.4,26032.05,25965.25,25985.15,0.0,33.77261253554117,26040.405496054707,26048.276071389915,-3.1111406508647232,20.728454986276038,22.720967823902186,0.0,
2025-10-30 09:20:00+05:30,25982.05,25991.8,25963.85,25983.9,0.0,33.56115380774453,26029.104396843766,26042.423701263557,-5.899490127616705,22.682664791990963,23.094470122194938,0.0,
